"Song.Name","Song.Length","Album","Artist","Date.Released","Tags"
"SINOSIJAK (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:15","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"BE I / B.I (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","Add lyrics on Musixmatch","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"GO / BOBBY (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","Add lyrics on Musixmatch","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"ANTHEM / B.I&BOBBY (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:28","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"APOLOGY (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:49","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"WAIT FOR ME (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:47","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"AIRPLANE (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:36","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"M.U.P (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:25","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"I MISS YOU SO BAD (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:49","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"MY TYPE (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:33","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"TODAY (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:20","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"WHAT'S WRONG? (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:50","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"JUST ANOTHER BOY (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:56","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"CLIMAX (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:22","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"LONG TIME NO SEE (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:35","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"WELCOME BACK (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE)","3:52","2016 iKONCERT SHOWTIME IN SEOUL LIVE","Ikon","18 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Life Begins","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"First Experience","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Flowers For The Gathering","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Weisse Rosen","2:15","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"no order","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Predator","4:28","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"The Glory of Justice","3:10","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"A Tale Of Two Murders","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Far Behind","3:24","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","deathrock;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Red Dragon","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Kaos","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;instrumental;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Emptiness","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Victim of Hate","3:03","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Path of the Unknown","5:12","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic;goth;gothic rock;darkwave;batcave;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"The Darkened Room","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Under the Sea Dome","3:33","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"God's Sun","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"A Trance Until Death","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Life Ends","Add lyrics on Musixmatch","Crimes Of Passion (Rites Of Burial)","Ikon","19 tracks","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Без ключа","2:01","Без ключа","Ikon","12 May 2022","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"The Dove","4:27","The Dove - Single","Ikon","29 April 2016","djmfmylovedmusic;drjazzmrfunkmusic;6 of 10 stars;chillout;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"As the Sirens call (acoustic demo)","4:41","Stories From The Land, Stories From The Sea","Ikon","16 December 2019","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Bleed (acoustic demo)","3:15","Stories From The Land, Stories From The Sea","Ikon","16 December 2019","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Burning the Memories (acoustic demo)","3:16","Stories From The Land, Stories From The Sea","Ikon","16 December 2019","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Chasing Shadows (acoustic demo)","5:11","Stories From The Land, Stories From The Sea","Ikon","16 December 2019","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Elizabeth Woolcock (acoustic demo)","4:10","Stories From The Land, Stories From The Sea","Ikon","16 December 2019","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
"Falling (acoustic demo)","5:04","Stories From The Land, Stories From The Sea","Ikon","16 December 2019","gothic rock;darkwave;gothic;k-pop;gothic rock;darkwave;gothic;k-pop;kpop;goth;post-punk;goth rock;korean"
